gaze,134021657669942724,435,158
MouseMove,134021657670018847,741,348
gaze,134021657670026651,439,162
MouseMove,134021657670098921,743,350
gaze,134021657670109210,434,160
MouseMove,134021657670178137,746,353
gaze,134021657670192679,431,151
MouseMove,134021657670258429,749,356
gaze,134021657670276939,431,159
MouseMove,134021657670338397,753,360
gaze,134021657670359793,429,160
MouseMove,134021657670419429,755,361
gaze,134021657670445357,431,157
MouseMove,134021657670499271,757,363
gaze,134021657670516193,430,162
gaze,134021657670574900,482,174
MouseMove,134021657670578634,759,367
gaze,134021657670655849,637,218
MouseMove,134021657670659961,761,369
MouseMove,134021657670740338,761,371
gaze,134021657670796447,761,246
MouseMove,134021657670820731,763,374
gaze,134021657670859472,867,264
MouseMove,134021657670898577,764,376
gaze,134021657670945650,917,328
MouseMove,134021657670978518,766,380
gaze,134021657671026836,918,336
MouseMove,134021657671058970,769,384
gaze,134021657671111816,928,359
MouseMove,134021657671138523,770,386
gaze,134021657671192217,920,360
MouseMove,134021657671218007,771,387
gaze,134021657671278419,918,353
MouseMove,134021657671298441,772,389
gaze,134021657671359440,910,370
MouseMove,134021657671380397,773,389
gaze,134021657671444910,909,354
MouseMove,134021657671460504,773,390
gaze,134021657671526596,909,347
MouseMove,134021657671538492,774,390
gaze,134021657671596341,908,342
MouseMove,134021657671622827,775,392
gaze,134021657671691413,907,330
MouseMove,134021657671700754,777,394
gaze,134021657671773837,911,340
MouseMove,134021657671779059,778,395
gaze,134021657671856455,909,341
MouseMove,134021657671859112,780,397
MouseMove,134021657671946132,782,399
gaze,134021657671946192,910,361
MouseMove,134021657672018550,785,403
gaze,134021657672022179,917,335
MouseMove,134021657672099883,787,406
gaze,134021657672105190,916,345
MouseMove,134021657672179175,788,407
gaze,134021657672188851,906,344
MouseMove,134021657672258490,789,409
gaze,134021657672273043,908,341
MouseMove,134021657672338792,789,409
gaze,134021657672355600,906,352
MouseMove,134021657672419891,790,410
gaze,134021657672438994,909,349
gaze,134021657672511248,905,339
gaze,134021657672568357,909,340
gaze,134021657672650645,907,358
gaze,134021657672771604,909,342
gaze,134021657672855844,911,339
gaze,134021657672939822,911,349
gaze,134021657673022526,911,359
gaze,134021657673114963,918,335
gaze,134021657673188342,918,352
gaze,134021657673272769,914,361
gaze,134021657673356455,914,370
gaze,134021657673439196,914,359
gaze,134021657673526086,907,355
